DATE,LOCAL.TIME..SENSOR.,COUNTLINENAME,DIRECTION,CAR,PEDESTRIAN,CYCLIST,MOTORBIKE,BUS,OGV1,OGV2,LGV,DAY
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,LBS15_ButterHill_Road_S53,in,2356,67,179,53,2,7,0,401,Fri
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,157,52,1,0,0,0,1,Fri
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,159,4,0,0,0,0,0,Fri
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,8,313,13,1,0,0,0,0,Fri
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,LBS15_ButterHill_Road_S53,out,2030,24,127,52,17,6,0,264,Fri
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,6,128,20,0,0,0,0,0,Sat
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,80,6,0,0,0,0,0,Sat
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,5,216,20,0,0,0,0,0,Sat
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,LBS15_ButterHill_Road_S53,in,1811,40,140,51,1,3,0,214,Sat
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,3,91,41,1,0,0,0,0,Sat
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,95,2,0,0,0,0,0,Sat
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,1,235,8,0,0,0,0,0,Sat
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,LBS15_ButterHill_Road_S53,out,1614,29,119,44,5,6,0,149,Sat
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,96,8,0,0,0,0,0,Sun
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,2,76,3,0,0,0,0,0,Sun
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,190,18,1,0,0,0,0,Sun
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,LBS15_ButterHill_Road_S53,in,1315,26,100,40,0,1,0,122,Sun
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,62,29,0,0,0,0,0,Sun
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,90,1,1,0,0,0,0,Sun
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,1,183,7,0,0,0,0,0,Sun
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,LBS15_ButterHill_Road_S53,out,1250,12,92,38,4,5,0,84,Sun
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,159,19,0,0,0,0,0,Mon
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,79,4,0,0,0,0,1,Mon
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,243,30,2,0,0,0,0,Mon
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,LBS15_ButterHill_Road_S53,in,1778,48,103,42,2,6,0,371,Mon
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,104,34,3,0,0,0,0,Mon
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,5,92,1,0,0,0,0,1,Mon
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,233,13,2,0,0,0,0,Mon
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,LBS15_ButterHill_Road_S53,out,1659,11,92,35,15,7,0,290,Mon
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,155,16,0,0,0,0,0,Tue
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,65,1,1,0,0,0,0,Tue
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,256,23,0,0,0,0,0,Tue
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,LBS15_ButterHill_Road_S53,in,1666,56,91,67,4,5,0,343,Tue
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,139,28,2,0,0,0,0,Tue
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,115,1,0,0,0,0,0,Tue
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,262,9,0,0,0,0,0,Tue
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,LBS15_ButterHill_Road_S53,out,1677,21,81,48,5,6,0,258,Tue
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,165,4,0,0,0,0,0,Wed
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,87,1,1,0,0,0,0,Wed
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,0,336,3,2,0,0,0,0,Wed
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,LBS15_ButterHill_Road_S53,in,1634,72,81,69,6,10,0,286,Wed
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,160,5,3,0,0,0,0,Wed
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,142,4,0,0,0,0,0,Wed
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,307,6,3,0,0,0,0,Wed
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,LBS15_ButterHill_Road_S53,out,1611,25,65,66,14,9,0,242,Wed
2021-07-22T00:00:00Z,2021-07-22T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,175,11,0,0,0,0,0,Thu
2021-07-22T00:00:00Z,2021-07-22T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,105,2,0,0,0,0,0,Thu
2021-07-22T00:00:00Z,2021-07-22T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,337,15,1,0,0,0,0,Thu
2021-07-22T00:00:00Z,2021-07-22T01:00:00Z,LBS15_ButterHill_Road_S53,in,1711,78,88,58,4,26,0,319,Thu
2021-07-22T00:00:00Z,2021-07-22T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,2,187,20,1,0,0,0,0,Thu
2021-07-22T00:00:00Z,2021-07-22T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,121,5,1,0,0,0,0,Thu
2021-07-22T00:00:00Z,2021-07-22T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,298,11,1,0,0,0,0,Thu
2021-07-22T00:00:00Z,2021-07-22T01:00:00Z,LBS15_ButterHill_Road_S53,out,1751,29,81,61,15,6,0,263,Thu
2021-07-23T00:00:00Z,2021-07-23T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,203,12,0,0,0,0,0,Fri
2021-07-23T00:00:00Z,2021-07-23T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,111,0,1,0,0,0,0,Fri
2021-07-23T00:00:00Z,2021-07-23T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,366,10,1,0,0,0,0,Fri
2021-07-23T00:00:00Z,2021-07-23T01:00:00Z,LBS15_ButterHill_Road_S53,in,1674,81,92,84,4,7,0,273,Fri
2021-07-23T00:00:00Z,2021-07-23T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,5,198,12,2,0,0,0,0,Fri
2021-07-23T00:00:00Z,2021-07-23T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,146,4,0,0,0,0,0,Fri
2021-07-23T00:00:00Z,2021-07-23T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,1,301,3,0,0,0,0,0,Fri
2021-07-23T00:00:00Z,2021-07-23T01:00:00Z,LBS15_ButterHill_Road_S53,out,1628,36,80,96,9,12,0,235,Fri
2021-07-24T00:00:00Z,2021-07-24T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,1,138,3,2,0,0,0,0,Sat
2021-07-24T00:00:00Z,2021-07-24T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,93,1,0,0,0,0,0,Sat
2021-07-24T00:00:00Z,2021-07-24T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,256,4,0,1,0,0,0,Sat
2021-07-24T00:00:00Z,2021-07-24T01:00:00Z,LBS15_ButterHill_Road_S53,in,1404,69,54,70,2,4,0,141,Sat
2021-07-24T00:00:00Z,2021-07-24T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,151,8,0,0,0,0,1,Sat
2021-07-24T00:00:00Z,2021-07-24T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,112,2,0,0,0,0,0,Sat
2021-07-24T00:00:00Z,2021-07-24T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,225,2,0,0,0,0,0,Sat
2021-07-24T00:00:00Z,2021-07-24T01:00:00Z,LBS15_ButterHill_Road_S53,out,1455,12,45,66,6,4,0,122,Sat
2021-07-25T00:00:00Z,2021-07-25T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,0,66,1,0,0,0,0,0,Sun
2021-07-25T00:00:00Z,2021-07-25T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,74,0,0,0,0,0,0,Sun
2021-07-25T00:00:00Z,2021-07-25T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,0,156,1,1,0,0,0,0,Sun
2021-07-25T00:00:00Z,2021-07-25T01:00:00Z,LBS15_ButterHill_Road_S53,in,1078,33,66,51,0,1,0,100,Sun
2021-07-25T00:00:00Z,2021-07-25T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,84,8,1,0,0,0,0,Sun
2021-07-25T00:00:00Z,2021-07-25T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,89,0,0,0,0,0,0,Sun
2021-07-25T00:00:00Z,2021-07-25T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,147,1,1,0,0,0,0,Sun
2021-07-25T00:00:00Z,2021-07-25T01:00:00Z,LBS15_ButterHill_Road_S53,out,1131,23,52,36,0,4,0,68,Sun
2021-07-26T00:00:00Z,2021-07-26T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,0,150,9,0,0,0,0,0,Mon
2021-07-26T00:00:00Z,2021-07-26T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,92,3,0,0,0,0,0,Mon
2021-07-26T00:00:00Z,2021-07-26T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,233,7,1,0,0,0,0,Mon
2021-07-26T00:00:00Z,2021-07-26T01:00:00Z,LBS15_ButterHill_Road_S53,in,1445,55,77,64,1,8,0,257,Mon
2021-07-26T00:00:00Z,2021-07-26T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,2,124,14,3,0,0,0,0,Mon
2021-07-26T00:00:00Z,2021-07-26T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,107,19,0,0,0,0,0,Mon
2021-07-26T00:00:00Z,2021-07-26T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,219,4,1,0,0,0,0,Mon
2021-07-26T00:00:00Z,2021-07-26T01:00:00Z,LBS15_ButterHill_Road_S53,out,1442,33,58,63,1,5,0,203,Mon
2021-07-27T00:00:00Z,2021-07-27T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,1,149,9,0,0,0,0,0,Tue
2021-07-27T00:00:00Z,2021-07-27T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,94,2,0,0,0,0,0,Tue
2021-07-27T00:00:00Z,2021-07-27T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,3,246,7,1,0,0,0,0,Tue
2021-07-27T00:00:00Z,2021-07-27T01:00:00Z,LBS15_ButterHill_Road_S53,in,1476,55,97,53,1,13,0,285,Tue
2021-07-27T00:00:00Z,2021-07-27T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,3,118,16,5,0,0,0,1,Tue
2021-07-27T00:00:00Z,2021-07-27T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,111,7,1,0,0,0,0,Tue
2021-07-27T00:00:00Z,2021-07-27T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,249,6,0,0,0,0,0,Tue
2021-07-27T00:00:00Z,2021-07-27T01:00:00Z,LBS15_ButterHill_Road_S53,out,1474,30,82,60,6,16,1,236,Tue
2021-07-28T00:00:00Z,2021-07-28T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,0,98,8,0,0,0,0,0,Wed
2021-07-28T00:00:00Z,2021-07-28T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,70,2,0,0,0,0,0,Wed
2021-07-28T00:00:00Z,2021-07-28T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,186,9,1,0,0,0,0,Wed
2021-07-28T00:00:00Z,2021-07-28T01:00:00Z,LBS15_ButterHill_Road_S53,in,1572,47,57,50,0,9,1,287,Wed
2021-07-28T00:00:00Z,2021-07-28T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,3,101,13,1,0,0,0,0,Wed
2021-07-28T00:00:00Z,2021-07-28T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,94,1,0,0,0,0,0,Wed
2021-07-28T00:00:00Z,2021-07-28T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,152,6,0,0,0,0,0,Wed
2021-07-28T00:00:00Z,2021-07-28T01:00:00Z,LBS15_ButterHill_Road_S53,out,1562,21,57,50,3,14,2,223,Wed
2021-07-29T00:00:00Z,2021-07-29T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,144,9,0,0,0,0,0,Thu
2021-07-29T00:00:00Z,2021-07-29T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,92,4,2,0,0,0,0,Thu
2021-07-29T00:00:00Z,2021-07-29T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,269,11,2,0,0,0,0,Thu
2021-07-29T00:00:00Z,2021-07-29T01:00:00Z,LBS15_ButterHill_Road_S53,in,1455,48,88,52,2,13,0,285,Thu
2021-07-29T00:00:00Z,2021-07-29T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,2,133,15,2,0,0,0,0,Thu
2021-07-29T00:00:00Z,2021-07-29T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,112,11,0,0,0,0,0,Thu
2021-07-29T00:00:00Z,2021-07-29T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,231,8,0,0,0,0,0,Thu
2021-07-29T00:00:00Z,2021-07-29T01:00:00Z,LBS15_ButterHill_Road_S53,out,1536,38,77,62,8,10,1,219,Thu
2021-07-30T00:00:00Z,2021-07-30T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,3,77,2,1,0,0,0,0,Fri
2021-07-30T00:00:00Z,2021-07-30T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,69,2,0,0,0,0,0,Fri
2021-07-30T00:00:00Z,2021-07-30T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,0,179,11,2,0,0,0,1,Fri
2021-07-30T00:00:00Z,2021-07-30T01:00:00Z,LBS15_ButterHill_Road_S53,in,1638,33,39,76,1,11,0,278,Fri
2021-07-30T00:00:00Z,2021-07-30T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,4,90,10,3,0,0,0,0,Fri
2021-07-30T00:00:00Z,2021-07-30T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,105,25,1,0,0,0,0,Fri
2021-07-30T00:00:00Z,2021-07-30T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,140,4,1,0,0,0,0,Fri
2021-07-30T00:00:00Z,2021-07-30T01:00:00Z,LBS15_ButterHill_Road_S53,out,1762,18,41,77,6,10,1,228,Fri
2021-07-31T00:00:00Z,2021-07-31T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,1,103,3,0,0,0,0,0,Sat
2021-07-31T00:00:00Z,2021-07-31T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,96,7,0,0,0,0,0,Sat
2021-07-31T00:00:00Z,2021-07-31T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,231,4,1,0,0,0,0,Sat
2021-07-31T00:00:00Z,2021-07-31T01:00:00Z,LBS15_ButterHill_Road_S53,in,1507,46,68,58,1,2,0,165,Sat
2021-07-31T00:00:00Z,2021-07-31T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,5,106,10,3,0,0,0,0,Sat
2021-07-31T00:00:00Z,2021-07-31T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,106,4,0,0,0,0,0,Sat
2021-07-31T00:00:00Z,2021-07-31T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,179,12,1,0,0,0,0,Sat
2021-07-31T00:00:00Z,2021-07-31T01:00:00Z,LBS15_ButterHill_Road_S53,out,1499,20,61,53,3,4,0,136,Sat
2021-08-01T00:00:00Z,2021-08-01T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,1,92,6,0,0,0,0,0,Sun
2021-08-01T00:00:00Z,2021-08-01T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,91,4,0,0,0,0,0,Sun
2021-08-01T00:00:00Z,2021-08-01T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,0,151,4,0,0,0,0,0,Sun
2021-08-01T00:00:00Z,2021-08-01T01:00:00Z,LBS15_ButterHill_Road_S53,in,1205,41,59,33,0,2,0,98,Sun
2021-08-01T00:00:00Z,2021-08-01T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,3,88,8,0,0,0,0,0,Sun
2021-08-01T00:00:00Z,2021-08-01T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,105,0,0,0,0,0,0,Sun
2021-08-01T00:00:00Z,2021-08-01T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,190,4,0,0,0,0,0,Sun
2021-08-01T00:00:00Z,2021-08-01T01:00:00Z,LBS15_ButterHill_Road_S53,out,1158,19,52,32,2,3,0,86,Sun
2021-08-02T00:00:00Z,2021-08-02T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,97,10,0,0,0,0,0,Mon
2021-08-02T00:00:00Z,2021-08-02T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,95,0,0,0,0,0,0,Mon
2021-08-02T00:00:00Z,2021-08-02T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,191,8,1,0,0,0,0,Mon
2021-08-02T00:00:00Z,2021-08-02T01:00:00Z,LBS15_ButterHill_Road_S53,in,1543,36,82,60,4,9,0,282,Mon
2021-08-02T00:00:00Z,2021-08-02T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,2,102,14,1,0,0,0,0,Mon
2021-08-02T00:00:00Z,2021-08-02T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,104,2,0,0,0,0,0,Mon
2021-08-02T00:00:00Z,2021-08-02T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,192,8,0,0,0,0,0,Mon
2021-08-02T00:00:00Z,2021-08-02T01:00:00Z,LBS15_ButterHill_Road_S53,out,1427,30,67,50,3,7,0,255,Mon
2021-08-03T00:00:00Z,2021-08-03T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,0,141,6,1,0,0,0,0,Tue
2021-08-03T00:00:00Z,2021-08-03T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,2,86,0,2,0,0,0,0,Tue
2021-08-03T00:00:00Z,2021-08-03T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,272,8,2,0,0,0,1,Tue
2021-08-03T00:00:00Z,2021-08-03T01:00:00Z,LBS15_ButterHill_Road_S53,in,1508,49,86,59,2,7,0,311,Tue
2021-08-03T00:00:00Z,2021-08-03T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,2,139,11,2,0,0,0,0,Tue
2021-08-03T00:00:00Z,2021-08-03T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,116,1,0,0,0,0,0,Tue
2021-08-03T00:00:00Z,2021-08-03T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,247,2,1,0,0,0,0,Tue
2021-08-03T00:00:00Z,2021-08-03T01:00:00Z,LBS15_ButterHill_Road_S53,out,1478,28,83,67,2,4,0,240,Tue
2021-08-04T00:00:00Z,2021-08-04T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,0,128,8,0,0,0,0,0,Wed
2021-08-04T00:00:00Z,2021-08-04T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,4,72,0,1,0,0,0,0,Wed
2021-08-04T00:00:00Z,2021-08-04T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,258,13,2,0,0,0,0,Wed
2021-08-04T00:00:00Z,2021-08-04T01:00:00Z,LBS15_ButterHill_Road_S53,in,1542,46,103,64,3,10,0,316,Wed
2021-08-04T00:00:00Z,2021-08-04T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,124,19,2,0,0,0,0,Wed
2021-08-04T00:00:00Z,2021-08-04T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,115,7,0,0,0,0,0,Wed
2021-08-04T00:00:00Z,2021-08-04T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,244,8,2,0,0,0,0,Wed
2021-08-04T00:00:00Z,2021-08-04T01:00:00Z,LBS15_ButterHill_Road_S53,out,1483,22,80,74,5,8,1,272,Wed
2021-08-05T00:00:00Z,2021-08-05T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,1,110,4,2,0,0,0,0,Thu
2021-08-05T00:00:00Z,2021-08-05T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,76,1,2,0,0,0,0,Thu
2021-08-05T00:00:00Z,2021-08-05T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,221,4,0,0,0,0,0,Thu
2021-08-05T00:00:00Z,2021-08-05T01:00:00Z,LBS15_ButterHill_Road_S53,in,1590,46,67,66,2,13,0,310,Thu
2021-08-05T00:00:00Z,2021-08-05T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,4,117,10,2,0,0,0,1,Thu
2021-08-05T00:00:00Z,2021-08-05T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,106,19,0,0,0,0,0,Thu
2021-08-05T00:00:00Z,2021-08-05T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,180,4,0,0,0,0,0,Thu
2021-08-05T00:00:00Z,2021-08-05T01:00:00Z,LBS15_ButterHill_Road_S53,out,1600,23,64,73,6,5,0,285,Thu
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,93,6,0,0,0,0,0,Fri
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,2,90,5,1,1,0,0,0,Fri
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,199,9,1,0,0,0,0,Fri
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,LBS15_ButterHill_Road_S53,in,1742,36,89,71,1,14,1,249,Fri
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,109,11,0,0,0,0,0,Fri
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,94,38,1,0,0,0,0,Fri
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,201,4,0,0,0,0,0,Fri
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,LBS15_ButterHill_Road_S53,out,1672,32,61,74,2,11,0,203,Fri
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,3,93,2,0,1,0,0,0,Sat
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,0,89,2,2,0,0,0,0,Sat
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,160,6,0,0,0,0,0,Sat
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,LBS15_ButterHill_Road_S53,in,1475,50,47,54,1,3,0,169,Sat
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,105,9,0,0,0,0,0,Sat
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,101,19,0,0,0,0,0,Sat
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,160,4,0,0,0,0,0,Sat
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,LBS15_ButterHill_Road_S53,out,1462,23,36,57,3,8,0,100,Sat
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,0,104,4,1,0,0,0,0,Sun
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,79,3,0,0,0,0,0,Sun
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,197,4,1,0,0,0,0,Sun
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,LBS15_ButterHill_Road_S53,in,1127,35,29,41,0,2,0,99,Sun
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,3,106,6,0,0,0,0,0,Sun
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,99,10,0,0,0,0,0,Sun
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,198,4,1,0,0,0,0,Sun
2021-08-08T00:00:00Z,2021-08-08T01:00:00Z,LBS15_ButterHill_Road_S53,out,1109,19,39,39,4,5,0,90,Sun
2021-08-09T00:00:00Z,2021-08-09T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,0,107,9,0,0,0,0,0,Mon
2021-08-09T00:00:00Z,2021-08-09T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,51,2,0,0,0,0,0,Mon
2021-08-09T00:00:00Z,2021-08-09T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,3,205,5,0,0,0,0,0,Mon
2021-08-09T00:00:00Z,2021-08-09T01:00:00Z,LBS15_ButterHill_Road_S53,in,1487,36,47,52,3,13,1,262,Mon
